data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,std_temperatura_c,std_precipitacao_mm,std_umidade_pct,std_radiacao_mj_m2,std_vento_kmh
2027-02-26,-23.6,-46.4,20.044,15.498,90.288,13.591,17.103,1.138,10.433,4.823,4.085,3.542
2027-02-26,-23.6,-46.3,19.852,14.316,89.749,13.838,16.642,1.396,10.239,4.752,4.294,3.695
2027-02-26,-23.5,-46.8,20.307,3.232,83.621,19.851,12.735,1.88,4.772,4.25,4.756,2.907
2027-02-26,-23.5,-46.7,21.369,4.287,84.832,19.1,12.719,1.057,5.081,4.617,4.074,2.684
2027-02-26,-23.5,-46.6,19.995,13.712,89.32,14.175,16.968,1.157,10.342,5.101,4.246,3.619
2027-02-26,-23.5,-46.4,20.046,14.984,89.962,13.799,16.906,1.208,10.073,4.796,4.114,3.51
2027-02-26,-23.5,-46.3,21.03,7.006,87.865,17.329,13.126,1.109,7.284,4.426,4.51,2.723
2027-02-26,-23.4,-46.8,21.33,4.217,84.552,18.925,12.836,1.14,4.956,4.811,3.815,2.651
2027-02-26,-23.4,-46.7,20.712,7.939,88.234,16.153,13.567,1.112,7.71,4.61,4.838,2.774
2027-02-26,-23.4,-46.6,20.639,2.892,83.55,20.317,12.63,1.671,3.975,4.298,4.919,2.976
2027-02-26,-23.4,-46.5,20.345,2.894,83.734,20.129,13.084,1.783,4.286,3.707,4.334,3.064
2027-02-26,-23.4,-46.4,19.701,16.645,90.216,13.256,16.683,1.56,10.444,4.477,4.236,3.651
2027-02-27,-23.8,-46.8,20.992,5.772,87.026,17.663,12.862,1.322,6.046,3.883,4.387,2.58
2027-02-27,-23.8,-46.7,19.777,11.266,88.636,14.373,16.32,1.521,9.398,4.765,4.401,3.361
2027-02-27,-23.8,-46.6,21.252,4.529,85.31,19.279,13.099,1.041,5.274,4.176,3.766,2.429
2027-02-27,-23.8,-46.5,20.293,2.998,83.667,20.063,12.714,1.802,4.531,4.369,5.206,2.919
2027-02-27,-23.7,-46.8,20.499,3.294,83.653,19.538,12.959,1.75,4.716,4.605,5.259,3.059
2027-02-27,-23.7,-46.5,20.195,11.683,89.987,14.196,14.653,1.22,7.908,4.788,5.063,3.246
2027-02-27,-23.7,-46.4,21.305,4.319,85.274,19.11,12.875,1.129,5.935,4.134,4.016,2.794
2027-02-27,-23.6,-46.8,19.79,14.115,89.803,13.349,16.59,1.521,9.91,4.556,4.188,3.639
2027-02-27,-23.6,-46.4,20.048,3.377,83.558,19.598,14.294,2.13,4.607,3.815,4.116,3.328
2027-02-27,-23.6,-46.3,20.094,3.343,83.428,19.563,14.246,2.08,4.466,3.766,4.131,3.286
2027-02-27,-23.5,-46.8,21.222,5.307,85.926,18.712,12.964,1.039,5.579,4.085,4.074,2.467
2027-02-27,-23.5,-46.7,20.847,7.373,88.035,16.369,13.267,1.17,6.993,4.468,4.695,2.782
2027-02-27,-23.5,-46.6,20.439,3.038,83.424,19.959,13.397,1.805,4.3,3.608,4.28,3.434
2027-02-27,-23.5,-46.4,20.304,3.109,83.747,20.072,13.437,1.823,4.463,3.516,4.213,3.452
2027-02-27,-23.5,-46.3,20.159,12.217,89.895,14.005,14.671,1.251,7.934,4.796,4.917,3.431
2027-02-27,-23.4,-46.8,20.794,7.433,88.327,16.263,13.189,1.119,7.186,4.343,4.648,2.834
2027-02-27,-23.4,-46.7,19.94,12.444,90.139,13.339,14.962,1.125,8.46,4.752,4.593,3.726
2027-02-27,-23.4,-46.6,21.253,4.339,85.139,18.865,12.906,1.052,5.011,4.409,3.651,2.432
2027-02-27,-23.4,-46.5,20.932,2.85,83.739,20.509,12.647,1.486,4.15,4.266,4.721,2.889
2027-02-27,-23.4,-46.4,20.033,3.054,83.128,19.776,14.526,1.964,4.08,3.465,3.686,3.362
2027-02-28,-23.8,-46.8,20.315,10.047,89.355,14.362,14.352,1.169,7.507,4.776,5.009,3.258
2027-02-28,-23.8,-46.7,20.11,3.035,83.395,19.607,14.003,1.911,4.11,3.853,4.213,3.086
2027-02-28,-23.8,-46.6,21.037,6.644,88.009,17.345,13.162,1.091,6.867,4.184,4.487,2.594
2027-02-28,-23.8,-46.5,21.256,4.702,85.16,19.35,12.816,1.039,5.31,4.097,3.515,2.327
2027-02-28,-23.7,-46.8,21.057,5.625,86.757,17.719,12.776,1.318,5.914,3.847,4.472,2.546
2027-02-28,-23.7,-46.5,20.217,13.818,89.756,14.101,16.646,1.184,10.187,4.621,4.044,3.517
2027-02-28,-23.7,-46.4,20.778,8.186,88.858,16.193,13.075,1.172,7.349,4.169,4.683,2.787
2027-02-28,-23.6,-46.8,20.074,2.405,83.678,20.585,13.209,1.806,3.611,3.358,3.826,3.082
2027-02-28,-23.6,-46.4,20.509,2.517,83.724,20.716,12.575,1.626,3.638,3.834,4.705,2.943
2027-02-28,-23.6,-46.3,20.51,2.753,83.762,20.39,12.571,1.671,3.983,4.046,4.797,2.915
2027-02-28,-23.5,-46.8,20.355,9.583,89.153,14.146,13.899,1.156,7.641,4.838,5.255,2.829
2027-02-28,-23.5,-46.7,20.011,11.341,89.754,13.749,14.53,1.202,7.49,4.681,4.748,3.338
2027-02-28,-23.5,-46.6,20.744,3.116,83.896,20.322,12.439,1.585,4.403,4.291,5.017,2.816
2027-02-28,-23.5,-46.4,20.652,2.396,83.451,20.814,12.62,1.548,3.693,3.859,4.533,3.02
2027-02-28,-23.5,-46.3,20.196,13.689,89.306,14.285,16.554,1.111,9.643,4.566,3.956,3.492
2027-02-28,-23.4,-46.8,20.364,3.173,83.57,19.619,12.861,1.934,4.673,4.438,4.909,2.882
2027-02-28,-23.4,-46.7,19.986,13.69,89.526,14.086,16.791,1.194,9.844,4.784,4.095,3.594
2027-02-28,-23.4,-46.6,20.754,8.077,87.99,16.326,13.515,1.145,7.767,4.803,4.929,2.881
2027-02-28,-23.4,-46.5,20.981,3.396,84.115,20.163,12.368,1.419,4.516,4.426,5.153,2.883
2027-02-28,-23.4,-46.4,20.666,2.318,83.267,20.677,12.829,1.558,3.46,3.994,4.578,3.169
2027-03-01,-23.8,-46.8,20.108,12.245,89.302,14.133,16.221,1.206,9.324,4.898,4.154,3.544
2027-03-01,-23.8,-46.7,20.569,2.762,83.499,20.188,13.499,1.818,3.7,4.247,4.745,3.219
2027-03-01,-23.8,-46.6,20.144,11.399,90.075,14.083,14.675,1.212,7.441,4.591,5.139,3.185
2027-03-01,-23.8,-46.5,21.064,6.267,87.691,17.757,12.851,1.15,6.349,3.917,4.232,2.422
2027-03-01,-23.7,-46.8,20.388,9.541,88.929,14.399,14.272,1.139,7.117,4.826,5.101,3.158
2027-03-01,-23.7,-46.5,20.362,3.216,83.784,20.061,13.283,1.768,4.406,3.554,4.435,3.432
2027-03-01,-23.7,-46.4,20.056,12.36,90.112,13.747,15.129,1.146,7.948,4.683,4.557,3.536
2027-03-01,-23.6,-46.8,20.94,3.135,84.077,20.169,12.461,1.431,4.338,4.319,4.88,2.495
2027-03-01,-23.6,-46.4,21.049,2.998,84.041,20.394,12.329,1.377,4.066,4.163,4.79,2.382
2027-03-01,-23.6,-46.3,21.014,2.966,84.172,20.399,12.3,1.423,3.89,4.047,4.651,2.58
2027-03-01,-23.5,-46.8,20.468,3.014,83.267,20.264,12.664,1.806,4.781,3.976,4.486,2.991
2027-03-01,-23.5,-46.7,20.121,13.1,89.206,14.248,16.459,1.192,9.439,4.654,4.041,3.507
2027-03-01,-23.5,-46.6,20.589,3.072,83.762,20.066,12.724,1.671,4.256,4.44,5.048,2.959
2027-03-01,-23.5,-46.4,21.122,3.013,83.747,20.337,12.262,1.373,3.897,4.466,4.617,2.465
2027-03-01,-23.5,-46.3,20.166,11.576,88.227,14.953,16.233,1.258,9.13,4.499,4.079,3.206
2027-03-01,-23.4,-46.8,20.381,2.725,83.62,20.546,12.573,1.612,4.209,4.068,4.924,2.905
2027-03-01,-23.4,-46.7,20.364,3.187,83.679,19.879,13.422,1.808,4.425,3.557,4.341,3.43
2027-03-01,-23.4,-46.6,19.977,12.429,90.421,13.472,14.384,1.196,7.593,4.778,4.783,3.419
2027-03-01,-23.4,-46.5,21.224,5.458,85.872,18.653,13.088,1.096,6.078,4.631,4.295,2.573
2027-03-01,-23.4,-46.4,21.243,3.441,83.334,19.954,12.563,1.376,4.52,5.455,5.176,2.742
2027-03-02,-23.8,-46.8,19.811,3.317,83.594,19.36,13.763,2.122,4.627,4.414,4.672,2.783
2027-03-02,-23.8,-46.7,20.821,3.496,83.952,19.74,12.805,1.73,4.526,4.962,5.197,2.699
2027-03-02,-23.8,-46.6,20.147,13.497,89.647,14.174,16.466,1.186,9.421,4.438,4.074,3.5
2027-03-02,-23.8,-46.5,20.38,11.742,89.37,14.715,14.661,1.11,7.511,4.55,4.851,2.92
2027-03-02,-23.7,-46.8,20.12,12.073,89.074,14.169,16.102,1.196,8.925,4.835,4.26,3.525
2027-03-02,-23.7,-46.5,21.117,5.49,86.105,18.785,13.608,1.063,6.019,4.657,4.182,2.485
2027-03-02,-23.7,-46.4,20.158,12.783,89.423,14.305,16.591,1.151,9.384,4.56,4.021,3.55
2027-03-02,-23.6,-46.8,20.453,2.709,83.647,20.464,12.611,1.704,4.133,4.114,5.031,2.921
2027-03-02,-23.6,-46.4,21.306,4.647,85.426,19.134,12.881,1.009,5.319,4.075,3.917,2.515
2027-03-02,-23.6,-46.3,21.273,4.493,85.471,19.133,12.943,1.006,5.303,4.151,3.843,2.479
2027-03-02,-23.5,-46.8,21.262,4.242,84.903,19.364,12.974,1.066,5.047,4.06,3.777,2.452
2027-03-02,-23.5,-46.7,20.146,2.962,83.603,19.904,13.033,1.889,4.164,4.018,4.791,3.212
2027-03-02,-23.5,-46.6,20.556,2.651,83.512,20.576,12.549,1.713,3.814,4.078,4.673,2.948
2027-03-02,-23.5,-46.4,20.874,2.993,83.812,20.325,12.233,1.588,4.047,4.264,4.874,2.873
2027-03-02,-23.5,-46.3,19.968,11.549,89.326,14.022,15.44,1.218,7.998,4.795,4.602,3.422
2027-03-02,-23.4,-46.8,21.258,4.409,84.691,18.8,12.334,1.136,4.976,4.595,4.199,2.276
2027-03-02,-23.4,-46.7,20.395,2.87,83.719,20.45,12.636,1.73,4.43,4.241,4.983,2.839
2027-03-02,-23.4,-46.6,20.05,14.751,89.805,14.029,16.606,1.176,9.843,4.56,4.025,3.477
2027-03-02,-23.4,-46.5,20.301,11.3,89.933,13.821,13.642,1.154,7.901,4.816,5.337,2.805
2027-03-02,-23.4,-46.4,21.01,6.763,86.823,17.899,13.211,1.347,7.506,4.432,4.732,2.595
2027-03-03,-23.8,-46.8,19.988,3.115,84.096,19.556,13.64,1.809,4.507,4.298,5.051,3.191
2027-03-03,-23.8,-46.7,20.243,3.432,84.653,18.856,13.039,1.647,4.309,4.519,5.39,3.202
2027-03-03,-23.8,-46.6,20.149,11.71,88.645,14.631,16.341,1.29,8.726,4.534,4.131,3.331
2027-03-03,-23.8,-46.5,20.098,12.465,89.742,13.929,15.472,1.147,8.312,4.806,4.607,3.41
2027-03-03,-23.7,-46.8,19.836,3.193,84.473,19.505,12.543,1.551,4.398,4.214,5.16,3.01
2027-03-03,-23.7,-46.5,20.611,7.903,89.099,15.802,13.622,1.181,7.285,4.432,5.124,2.687
2027-03-03,-23.7,-46.4,20.143,11.261,88.681,14.65,16.072,1.295,8.711,4.552,4.248,3.274
2027-03-03,-23.6,-46.8,21.293,3.904,85.176,19.23,12.341,1.025,4.475,3.986,4.053,2.3
2027-03-03,-23.6,-46.4,21.023,6.926,88.074,17.073,13.063,1.147,7.062,4.387,4.87,2.484
2027-03-03,-23.6,-46.3,20.994,6.968,88.098,17.078,13.215,1.118,7.059,4.331,4.734,2.673
2027-03-03,-23.5,-46.8,21.02,6.341,87.565,17.147,13.209,1.159,6.674,4.388,4.679,2.768
2027-03-03,-23.5,-46.7,21.109,5.523,85.741,18.849,12.912,1.337,6.456,3.891,4.297,2.482
2027-03-03,-23.5,-46.6,21.35,3.916,84.902,19.028,12.668,1.028,4.357,4.487,3.664,2.757
2027-03-03,-23.5,-46.4,21.287,4.567,85.299,19.081,12.865,1.065,5.349,4.303,3.952,2.647
2027-03-03,-23.5,-46.3,20.023,3.127,84.588,19.506,12.79,1.505,4.662,3.958,4.905,3.088
2027-03-03,-23.4,-46.8,20.705,7.064,87.522,16.423,13.324,1.296,7.031,4.75,5.229,2.675
2027-03-03,-23.4,-46.7,21.146,4.48,85.125,19.162,12.685,1.235,5.871,4.235,4.103,2.309
2027-03-03,-23.4,-46.6,19.671,14.311,89.059,13.784,16.21,1.659,10.36,4.411,4.423,3.409
2027-03-03,-23.4,-46.5,20.02,3.446,84.345,19.643,12.354,1.509,5.254,4.112,5.273,3.091
2027-03-03,-23.4,-46.4,20.132,4.114,85.22,18.242,12.457,1.472,5.216,4.687,5.921,3.028
2027-03-04,-23.8,-46.8,21.356,3.784,82.877,18.983,15.139,1.815,4.662,4.492,5.149,3.899
2027-03-04,-23.8,-46.7,20.038,3.471,84.299,19.189,13.401,1.738,4.878,4.447,5.266,3.195
2027-03-04,-23.8,-46.6,19.723,13.099,89.938,13.452,15.3,1.535,8.961,4.533,4.757,3.303
2027-03-04,-23.8,-46.5,20.031,4.013,85.077,18.972,12.525,1.505,5.251,4.165,5.445,3.112
2027-03-04,-23.7,-46.8,20.286,2.815,84.146,20.199,12.316,1.531,4.279,3.964,5.069,2.919
2027-03-04,-23.7,-46.5,19.948,12.914,90.728,13.193,15.15,1.156,8.044,4.696,4.684,3.562
2027-03-04,-23.7,-46.4,19.835,3.273,84.944,19.118,12.766,1.623,4.422,4.221,5.225,3.093
2027-03-04,-23.6,-46.8,21.011,6.144,87.749,17.161,12.982,1.197,6.34,4.296,4.921,2.591
2027-03-04,-23.6,-46.4,20.109,12.269,90.293,13.509,14.359,1.194,7.643,4.607,5.045,3.316
2027-03-04,-23.6,-46.3,20.056,12.336,90.432,13.376,14.523,1.182,7.581,4.618,5.127,3.256
2027-03-04,-23.5,-46.8,20.152,10.77,89.863,13.639,14.498,1.203,7.227,4.578,5.197,3.284
2027-03-04,-23.5,-46.7,20.146,4.698,85.544,18.069,12.373,1.392,6.037,4.671,6.253,3.405
2027-03-04,-23.5,-46.6,20.794,7.958,88.468,15.993,12.953,1.283,6.931,4.512,5.089,2.733
2027-03-04,-23.5,-46.4,20.77,8.543,88.708,15.781,12.895,1.244,7.357,4.418,5.149,2.68
2027-03-04,-23.5,-46.3,20.231,3.036,84.114,19.501,12.98,1.739,4.012,4.354,5.108,3.095
2027-03-04,-23.4,-46.8,20.056,11.579,89.844,13.538,14.624,1.162,7.512,4.64,4.957,3.05
2027-03-04,-23.4,-46.7,20.971,6.409,87.837,17.056,13.139,1.158,6.424,4.385,4.829,2.748
2027-03-04,-23.4,-46.6,19.612,2.942,84.197,19.348,13.376,1.723,4.163,4.12,4.691,2.928
2027-03-04,-23.4,-46.5,20.406,3.344,84.135,19.829,11.957,1.435,4.687,4.534,5.466,2.92
2027-03-04,-23.4,-46.4,20.179,3.778,84.89,19.034,12.193,1.47,5.169,4.703,5.948,3.025
2027-03-05,-23.8,-46.8,20.0,4.365,85.236,17.841,12.881,1.714,5.453,4.958,6.001,3.147
2027-03-05,-23.8,-46.7,20.228,3.432,84.799,19.396,12.368,1.48,4.917,4.388,5.553,2.866
2027-03-05,-23.8,-46.6,19.611,3.114,84.547,19.536,13.47,1.713,4.536,3.932,4.737,3.044
2027-03-05,-23.8,-46.5,20.213,4.302,85.411,18.412,12.129,1.436,5.528,4.664,6.142,3.17
2027-03-05,-23.7,-46.8,20.744,3.747,84.73,19.544,11.93,1.418,5.06,4.337,5.31,2.462
2027-03-05,-23.7,-46.5,19.767,2.585,84.92,20.141,12.535,1.438,4.162,3.662,4.719,2.856
2027-03-05,-23.7,-46.4,20.317,2.802,84.471,19.983,12.303,1.41,4.134,4.115,5.155,2.919
2027-03-05,-23.6,-46.8,20.195,10.994,90.033,13.437,14.606,1.145,7.198,4.476,5.06,3.095
2027-03-05,-23.6,-46.4,19.908,2.94,84.651,20.081,12.281,1.465,4.485,3.843,5.135,2.723
2027-03-05,-23.6,-46.3,20.08,14.325,89.8,13.831,16.29,1.28,9.834,4.454,4.138,3.603
2027-03-05,-23.5,-46.8,19.979,3.433,84.465,19.443,12.158,1.442,5.31,4.286,5.432,2.781
2027-03-05,-23.5,-46.7,20.151,4.09,85.095,18.527,12.11,1.422,5.458,4.775,6.108,3.001
2027-03-05,-23.5,-46.6,19.98,12.882,90.164,13.346,14.64,1.199,7.593,4.649,4.725,3.197
2027-03-05,-23.5,-46.4,20.008,13.615,90.37,13.308,14.735,1.16,8.036,4.607,4.743,3.153
2027-03-05,-23.5,-46.3,20.429,3.41,84.318,19.525,12.823,1.763,4.397,4.418,5.204,2.905
2027-03-05,-23.4,-46.8,20.13,13.991,89.67,13.762,16.267,1.132,9.466,4.484,4.061,3.614
2027-03-05,-23.4,-46.7,20.117,11.223,90.03,13.387,14.524,1.171,7.365,4.458,4.983,3.511
2027-03-05,-23.4,-46.6,20.701,3.714,85.353,19.185,13.028,1.297,5.105,4.189,3.8,2.257
2027-03-05,-23.4,-46.5,21.197,5.753,86.038,18.566,13.031,1.161,5.973,4.44,4.315,2.528
2027-03-05,-23.4,-46.4,20.751,8.259,88.351,15.983,12.818,1.251,7.177,4.548,5.123,2.781
2027-03-06,-23.8,-46.8,21.235,4.841,83.618,17.474,15.139,1.845,5.521,5.397,5.566,4.125
2027-03-06,-23.8,-46.7,21.139,5.286,87.247,17.727,12.526,1.096,5.414,3.917,4.471,2.518
2027-03-06,-23.8,-46.6,20.849,5.115,87.28,18.132,13.202,1.238,5.851,4.126,4.195,2.608
2027-03-06,-23.8,-46.5,20.123,4.551,85.584,18.13,11.86,1.408,5.82,4.78,6.389,2.851
2027-03-06,-23.7,-46.8,20.258,4.454,85.156,18.256,11.885,1.426,5.829,4.847,6.336,3.11
2027-03-06,-23.7,-46.5,20.343,3.058,85.003,19.91,12.422,1.583,4.572,4.354,5.061,2.362
2027-03-06,-23.7,-46.4,21.145,4.401,85.691,18.797,12.655,1.084,4.914,4.21,3.729,2.33
2027-03-06,-23.6,-46.8,20.199,13.047,89.548,13.945,16.367,1.141,8.908,4.48,4.089,3.709
2027-03-06,-23.6,-46.4,20.905,4.109,85.127,19.129,12.997,1.265,5.201,4.24,3.925,2.743
2027-03-06,-23.6,-46.3,19.857,3.298,84.914,19.277,12.883,1.561,4.403,3.884,5.126,3.153
2027-03-06,-23.5,-46.8,21.09,5.616,86.828,17.651,12.771,1.136,6.104,4.305,4.574,2.722
2027-03-06,-23.5,-46.7,20.135,4.54,85.401,18.232,11.958,1.409,5.837,4.846,6.273,3.121
2027-03-06,-23.5,-46.6,20.223,14.337,89.635,13.992,16.159,1.064,9.472,4.393,3.956,3.58
2027-03-06,-23.5,-46.4,20.202,14.3,89.706,13.968,16.119,1.051,9.617,4.449,3.975,3.509
2027-03-06,-23.5,-46.3,20.37,3.214,84.827,19.457,12.041,1.387,4.341,4.277,5.44,2.84
2027-03-06,-23.4,-46.8,19.849,2.996,84.619,19.634,12.33,1.524,4.277,4.013,5.166,2.769
2027-03-06,-23.4,-46.7,19.796,2.52,84.755,19.972,12.467,1.393,4.168,3.775,4.758,2.677
2027-03-06,-23.4,-46.6,20.855,6.761,88.03,16.991,13.186,1.179,6.974,4.688,4.773,2.574
2027-03-06,-23.4,-46.5,20.24,11.107,89.883,13.616,13.638,1.204,7.604,4.918,5.475,2.67
2027-03-06,-23.4,-46.4,20.047,13.191,90.018,13.473,14.695,1.187,8.04,4.749,4.75,3.197
2027-03-07,-23.8,-46.8,21.369,3.881,82.375,17.986,15.436,1.914,4.737,5.276,5.032,3.901
2027-03-07,-23.8,-46.7,20.338,10.201,88.987,14.612,14.706,1.234,7.055,4.386,5.025,2.935
2027-03-07,-23.8,-46.6,20.299,3.793,85.225,18.75,12.525,1.352,5.02,4.495,5.947,3.367
2027-03-07,-23.8,-46.5,20.185,11.117,90.353,13.501,13.875,1.231,7.731,4.703,5.45,3.071
2027-03-07,-23.7,-46.8,20.27,9.205,89.396,13.559,14.035,1.193,7.057,4.758,5.484,3.028
2027-03-07,-23.7,-46.5,21.004,6.602,87.144,17.906,13.089,1.337,7.295,4.298,4.628,2.679
2027-03-07,-23.7,-46.4,20.689,8.148,89.066,15.849,13.289,1.157,7.487,4.285,5.101,2.852
2027-03-07,-23.6,-46.8,19.991,4.118,85.103,18.645,12.64,1.519,5.085,4.312,5.648,3.386
2027-03-07,-23.6,-46.4,21.015,7.089,87.884,17.06,12.887,1.129,7.188,4.306,4.886,2.705
2027-03-07,-23.6,-46.3,21.065,5.994,87.378,17.548,12.676,1.099,6.25,4.115,4.454,2.557
2027-03-07,-23.5,-46.8,20.254,10.569,89.677,13.686,14.49,1.165,7.515,4.683,5.198,3.265
2027-03-07,-23.5,-46.7,20.278,9.598,89.437,13.539,14.009,1.192,7.137,4.712,5.393,3.202
2027-03-07,-23.5,-46.6,19.811,4.345,84.679,18.274,13.129,1.791,5.377,4.647,5.472,3.226
2027-03-07,-23.5,-46.4,20.004,4.173,85.069,18.604,12.43,1.548,5.47,4.394,5.643,3.114
2027-03-07,-23.5,-46.3,21.044,5.742,87.282,17.641,12.738,1.072,6.182,4.308,4.391,2.459
2027-03-07,-23.4,-46.8,20.933,4.073,85.723,18.7,12.949,1.184,4.883,4.018,3.926,2.567
2027-03-07,-23.4,-46.7,20.645,3.252,84.116,19.663,13.076,1.393,4.538,4.43,3.722,2.254
2027-03-07,-23.4,-46.6,19.971,12.456,90.594,13.333,14.238,1.124,7.77,4.871,4.904,3.713
2027-03-07,-23.4,-46.5,20.009,3.278,84.281,19.85,11.8,1.369,5.209,4.399,5.577,2.769
2027-03-07,-23.4,-46.4,19.873,15.756,89.946,13.491,16.062,1.47,10.251,4.257,4.178,3.541
2027-03-08,-23.8,-46.8,20.071,4.414,85.473,17.94,12.493,1.573,5.694,4.808,6.323,2.995
2027-03-08,-23.8,-46.7,19.924,13.005,89.548,13.504,15.427,1.518,9.152,4.339,4.616,3.524
2027-03-08,-23.8,-46.6,20.441,8.6,89.063,15.613,13.287,1.458,8.404,4.515,5.469,2.668
2027-03-08,-23.8,-46.5,20.04,13.568,90.036,13.508,15.861,1.197,9.432,4.585,4.403,3.658
2027-03-08,-23.7,-46.8,19.941,3.012,84.219,19.645,12.02,1.483,4.803,4.454,5.369,2.63
2027-03-08,-23.7,-46.5,20.12,10.919,90.085,13.666,14.152,1.202,7.105,4.814,5.443,2.916
2027-03-08,-23.7,-46.4,20.134,3.256,84.653,19.184,12.495,1.558,4.529,4.461,5.248,2.877
2027-03-08,-23.6,-46.8,20.163,4.301,85.328,18.404,11.951,1.397,5.629,4.745,6.216,3.021
2027-03-08,-23.6,-46.4,20.14,11.818,89.947,13.615,14.273,1.163,7.665,4.76,5.254,2.955
2027-03-08,-23.6,-46.3,20.011,12.494,90.19,13.429,13.979,1.43,8.465,4.555,5.346,2.965
2027-03-08,-23.5,-46.8,19.966,13.463,89.652,13.395,15.553,1.327,9.41,4.618,4.571,3.625
2027-03-08,-23.5,-46.7,20.112,12.654,89.443,13.454,15.528,1.138,8.986,4.691,4.459,3.747
2027-03-08,-23.5,-46.6,20.136,4.735,85.533,18.052,11.962,1.441,5.75,4.85,6.395,2.796
2027-03-08,-23.5,-46.4,20.257,11.695,90.053,13.382,13.512,1.179,7.942,4.79,5.494,2.896
2027-03-08,-23.5,-46.3,20.26,11.46,89.791,13.868,13.925,1.159,7.272,4.658,5.258,3.12
2027-03-08,-23.4,-46.8,20.292,9.156,89.598,13.485,13.647,1.192,6.684,4.579,5.556,2.975
2027-03-08,-23.4,-46.7,21.188,5.626,87.027,17.566,12.373,1.037,5.375,3.993,4.53,2.542
2027-03-08,-23.4,-46.6,19.85,2.341,84.548,20.199,12.465,1.323,3.736,3.802,4.616,2.655
2027-03-08,-23.4,-46.5,21.11,6.019,86.493,18.208,12.981,1.164,6.394,4.625,4.666,2.531
2027-03-08,-23.4,-46.4,20.994,5.825,83.401,17.469,15.186,1.911,6.016,4.562,4.532,3.57
2027-03-09,-23.8,-46.8,20.167,8.448,89.527,12.91,13.701,1.253,6.589,4.871,6.165,2.276
2027-03-09,-23.8,-46.7,19.971,3.732,84.973,19.275,11.955,1.415,5.591,4.523,5.872,2.587
2027-03-09,-23.8,-46.6,19.818,12.075,91.144,11.997,14.264,1.115,7.315,4.99,5.284,3.113
2027-03-09,-23.8,-46.5,19.738,3.259,84.636,19.545,13.027,1.71,5.026,4.247,5.046,2.852
2027-03-09,-23.7,-46.8,20.865,5.212,86.388,17.578,12.363,1.398,6.586,4.118,5.181,2.182
2027-03-09,-23.7,-46.5,19.97,3.296,84.923,19.701,11.868,1.442,4.652,4.174,5.702,2.553
2027-03-09,-23.7,-46.4,20.322,3.764,85.093,19.256,11.78,1.383,5.26,4.48,5.915,2.618
2027-03-09,-23.6,-46.8,20.135,8.939,90.097,12.254,13.555,1.218,6.716,4.724,6.049,2.382
2027-03-09,-23.6,-46.4,19.952,14.104,90.693,12.573,15.026,1.119,8.874,4.757,5.054,3.64
2027-03-09,-23.6,-46.3,19.807,3.275,84.531,19.531,12.971,1.663,4.699,4.127,5.135,2.907
2027-03-09,-23.5,-46.8,20.784,5.002,83.279,18.028,15.328,1.942,5.525,4.115,4.23,3.353
2027-03-09,-23.5,-46.7,20.033,3.492,84.708,19.227,11.833,1.406,4.906,4.559,5.821,2.555
2027-03-09,-23.5,-46.6,20.036,11.013,90.667,12.427,13.442,1.233,7.469,5.03,5.922,2.386
2027-03-09,-23.5,-46.4,19.836,3.835,84.32,19.448,13.024,1.684,5.594,4.126,5.205,3.166
2027-03-09,-23.5,-46.3,20.018,3.634,84.87,19.194,11.92,1.416,5.013,4.589,5.918,2.769
2027-03-09,-23.4,-46.8,20.04,2.921,84.514,20.216,11.923,1.372,4.592,4.008,5.291,2.625
2027-03-09,-23.4,-46.7,20.063,9.75,89.965,12.732,13.851,1.244,6.761,4.795,5.993,2.525
2027-03-09,-23.4,-46.6,20.542,3.371,84.383,19.673,12.245,1.503,4.864,4.865,5.34,2.415
2027-03-09,-23.4,-46.5,19.999,11.896,90.957,12.109,13.294,1.157,7.89,5.013,5.999,2.365
2027-03-09,-23.4,-46.4,21.454,3.827,81.909,18.082,15.571,1.85,4.759,5.008,4.694,3.832
2027-03-10,-23.8,-46.8,19.428,2.685,83.985,19.608,13.188,1.621,4.759,4.449,5.014,2.689
2027-03-10,-23.8,-46.7,20.699,6.842,88.72,15.484,12.653,1.364,6.978,4.802,6.104,2.31
2027-03-10,-23.8,-46.6,19.481,13.515,90.383,12.736,14.359,1.493,9.639,5.013,5.241,3.436
2027-03-10,-23.8,-46.5,20.373,3.635,84.978,19.844,11.854,1.346,5.63,4.287,5.748,2.782
2027-03-10,-23.7,-46.8,20.124,8.935,89.54,12.859,13.725,1.248,6.646,5.062,6.032,2.379
2027-03-10,-23.7,-46.5,20.753,7.606,88.239,16.229,12.573,1.437,8.53,4.687,5.679,2.21
2027-03-10,-23.7,-46.4,20.19,4.583,85.786,18.139,11.46,1.375,5.769,4.867,6.77,2.545
2027-03-10,-23.6,-46.8,20.897,5.315,83.383,18.066,14.954,1.828,5.767,4.321,4.607,3.592
2027-03-10,-23.6,-46.4,20.018,3.028,84.792,20.275,12.004,1.238,4.833,4.003,5.333,2.688
2027-03-10,-23.6,-46.3,20.755,6.634,87.859,16.822,12.766,1.259,7.566,4.772,5.524,2.319
2027-03-10,-23.5,-46.8,21.497,4.414,83.079,17.103,15.368,1.698,4.98,5.2,5.178,4.196
