data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,variaveis_reais
2025-11-21,-23.5,-46.7,21.9,0.0,56.0,28.45,12.6,5
2025-11-22,-23.5,-46.7,23.4,1.6,61.0,20.8,11.5,5
2025-11-23,-23.5,-46.7,20.4,10.5,78.0,16.2,14.9,5
2025-11-24,-23.5,-46.7,18.9,25.0,84.0,10.94,14.3,5
2025-11-25,-23.5,-46.7,18.1,1.0,79.0,21.03,13.0,5
2025-11-26,-23.5,-46.7,17.9,0.0,72.0,30.31,14.4,5
2025-11-27,-23.5,-46.7,17.8,0.0,75.0,24.97,15.9,5
2025-11-28,-23.5,-46.7,22.4,0.3,65.0,25.09,13.0,5
2025-11-29,-23.5,-46.7,24.3,0.1,49.0,30.16,12.8,5
2025-11-30,-23.5,-46.7,25.0,0.0,52.0,28.89,12.9,5
2025-12-01,-23.5,-46.7,24.1,0.1,66.0,21.8,12.4,5
2025-12-02,-23.5,-46.7,22.9,18.3,77.0,14.7,14.1,5
2025-12-03,-23.5,-46.7,22.8,5.1,73.0,21.93,14.6,5
2025-12-04,-23.5,-46.7,20.3,0.6,74.0,20.56,16.5,5
2025-12-05,-23.5,-46.7,21.3,0.4,69.0,25.32,15.6,5
2025-12-06,-23.5,-46.7,23.6,0.5,66.0,25.53,12.3,5
2025-12-07,-23.5,-46.7,25.0,2.5,64.0,23.32,11.3,5
2025-12-08,-23.5,-46.7,22.9,22.8,77.0,14.01,13.2,5
2025-12-09,-23.5,-46.7,20.3,17.2,89.0,6.46,27.1,5
2025-12-10,-23.5,-46.7,22.7,4.9,69.0,24.0,38.3,5
2025-12-11,-23.5,-46.7,23.9,0.0,54.0,29.32,21.6,5
2025-12-12,-23.5,-46.7,23.1,2.9,63.0,16.3,16.9,5
2025-12-13,-23.5,-46.7,21.4,27.2,86.0,14.58,20.6,5
2025-12-14,-23.5,-46.7,22.1,6.9,83.0,12.07,18.3,5
2025-12-15,-23.5,-46.7,24.2,1.6,77.0,22.29,14.4,5
2025-12-16,-23.5,-46.7,23.3,4.4,82.0,19.48,17.1,5
2025-12-17,-23.5,-46.7,17.2,7.0,83.0,8.64,20.3,5
2025-12-18,-23.5,-46.7,18.5,0.0,81.0,12.93,12.7,5
2025-12-19,-23.5,-46.7,20.4,0.5,84.0,12.55,13.6,5
2025-12-20,-23.5,-46.7,21.8,0.6,78.0,23.01,13.3,5
2025-12-21,-23.5,-46.7,24.9,0.5,60.0,28.08,14.3,5
2025-12-22,-23.5,-46.7,26.5,0.3,52.0,28.26,11.4,5
2025-12-23,-23.5,-46.7,27.7,0.2,47.0,26.62,12.7,5
2025-12-24,-23.5,-46.7,28.2,1.0,47.0,26.97,9.3,5
2025-12-25,-23.5,-46.7,28.8,1.1,50.0,27.22,7.6,5
2025-12-26,-23.5,-46.7,28.1,0.6,55.0,23.72,9.3,5
2025-12-27,-23.5,-46.7,27.4,1.2,64.0,25.48,8.4,5
2025-12-28,-23.5,-46.7,27.7,18.0,62.0,27.27,12.5,5
2025-12-29,-23.5,-46.7,26.7,6.8,66.0,23.85,11.8,5
2025-12-30,-23.5,-46.7,25.4,16.0,76.0,25.35,10.3,5
2025-12-31,-23.5,-46.7,24.0,10.9,80.0,21.11,12.8,5
2026-01-01,-23.5,-46.7,24.5,0.4,74.0,20.8,18.4,5
2026-01-02,-23.5,-46.7,22.9,15.4,82.0,16.87,17.6,5
2026-01-03,-23.5,-46.7,24.3,2.9,74.0,22.01,16.2,5
2026-01-04,-23.5,-46.7,21.1,1.6,79.0,17.62,15.2,5
2026-01-05,-23.5,-46.7,19.3,0.4,77.0,13.45,19.0,5
2026-01-06,-23.5,-46.7,21.4,2.7,70.0,21.61,14.7,5
2026-01-07,-23.5,-46.7,23.1,3.4,71.0,22.15,11.4,5
2026-01-08,-23.5,-46.7,23.3,15.4,72.0,23.52,15.5,5
2026-01-09,-23.5,-46.7,24.6,6.7,72.0,24.52,9.3,5
2026-01-10,-23.5,-46.7,26.7,7.4,59.0,27.67,15.0,5
2026-01-11,-23.5,-46.7,27.0,0.3,59.0,28.0,16.1,5
2026-01-12,-23.5,-46.7,26.5,4.3,57.0,25.24,18.4,5
2026-01-13,-23.5,-46.7,22.9,4.3,74.0,18.01,12.5,5
2026-01-14,-23.5,-46.7,22.1,18.2,80.0,18.97,14.5,5
2026-01-15,-23.5,-46.7,21.8,13.1,83.0,16.87,15.2,5
2026-01-16,-23.5,-46.7,22.2,20.5,83.0,17.24,12.0,5
2026-01-17,-23.5,-46.7,22.0,21.2,83.0,18.57,14.8,5
2026-01-18,-23.5,-46.7,22.2,12.7,82.0,18.3,17.5,5
2026-01-19,-23.5,-46.7,20.2,15.4,89.0,11.58,24.6,5
2026-01-20,-23.5,-46.7,18.0,1.2,81.0,15.92,17.8,5
2026-01-21,-23.5,-46.7,17.1,7.0,83.0,11.82,15.0,5
2026-01-22,-23.5,-46.7,17.7,9.2,84.0,11.02,15.1,5
2026-01-23,-23.5,-46.7,19.3,3.0,84.0,19.66,15.3,5
2026-01-24,-23.5,-46.7,20.2,4.2,84.0,14.12,13.7,5
2026-01-25,-23.5,-46.7,20.8,11.5,86.0,17.55,10.7,5
2026-01-26,-23.5,-46.7,21.1,3.0,85.0,22.88,12.6,5
2026-01-27,-23.5,-46.7,22.1,1.3,82.0,21.73,13.3,5
2026-01-28,-23.5,-46.7,22.3,9.2,79.0,19.85,9.9,5
2026-01-29,-23.5,-46.7,21.7,16.2,83.0,22.34,12.2,5
2026-01-30,-23.5,-46.7,20.5,16.8,86.0,12.87,15.7,5
2026-01-31,-23.5,-46.7,21.9,0.6,80.0,19.54,15.9,5
2026-02-01,-23.5,-46.7,22.0,2.6,84.0,13.56,21.4,5
2026-02-02,-23.5,-46.7,21.2,7.3,88.0,13.41,14.0,5
2026-02-03,-23.5,-46.7,21.7,40.0,87.0,13.67,14.1,5
2026-02-04,-23.5,-46.7,22.1,10.6,86.0,15.53,16.3,5
2026-02-05,-23.5,-46.7,21.8,9.6,86.0,17.62,13.4,5
2026-02-06,-23.5,-46.7,22.5,7.8,84.0,18.6,11.8,5
2026-02-07,-23.5,-46.7,22.3,9.1,87.0,13.56,10.6,5
2026-02-08,-23.5,-46.7,20.9,19.9,86.0,16.3,13.4,5
2026-02-09,-23.5,-46.7,19.9,22.1,92.0,10.48,7.4,5
2026-02-10,-23.5,-46.7,21.1,16.7,87.0,14.21,17.1,5
2026-02-11,-23.5,-46.7,22.3,12.5,81.0,15.88,19.3,5
2026-02-12,-23.5,-46.7,24.2,0.6,76.0,19.93,14.3,5
2026-02-13,-23.5,-46.7,25.8,0.9,66.0,25.0,13.0,5
2026-02-14,-23.5,-46.7,23.9,1.3,75.0,17.96,12.1,5
2026-02-15,-23.5,-46.7,24.6,0.5,68.0,26.23,13.0,5
2026-02-16,-23.5,-46.7,26.1,0.1,62.0,26.34,7.5,5
2026-02-17,-23.5,-46.7,26.1,1.8,61.0,21.42,11.3,5
2026-02-18,-23.5,-46.7,23.8,1.2,78.0,19.64,10.9,5
2026-02-19,-23.5,-46.7,22.9,2.6,83.0,20.28,11.3,5
2026-02-20,-23.5,-46.7,24.0,0.3,76.0,22.92,12.4,5
2026-02-21,-23.5,-46.7,23.4,8.6,78.0,16.59,15.3,5
2026-02-22,-23.5,-46.7,21.8,8.5,84.0,16.91,17.6,5
2026-02-23,-23.5,-46.7,21.5,16.6,89.0,13.08,13.2,5
2026-02-24,-23.5,-46.7,22.4,18.0,85.0,14.29,8.1,5
2026-02-25,-23.5,-46.7,22.8,34.6,87.0,14.62,12.6,5
2026-02-26,-23.5,-46.7,21.2,8.6,90.0,10.21,21.9,5
2026-02-27,-23.5,-46.7,20.0,2.5,85.0,12.81,16.7,5
2026-02-28,-23.5,-46.7,19.3,0.3,78.0,20.74,14.0,5
2026-03-01,-23.5,-46.7,18.8,0.0,76.0,21.61,14.0,5
2026-03-02,-23.5,-46.7,18.9,0.0,77.0,20.99,12.8,5
2026-03-03,-23.5,-46.7,20.2,0.0,74.0,19.81,13.6,5
2026-03-04,-23.5,-46.7,21.1,0.0,70.0,22.73,14.8,5
2026-03-05,-23.5,-46.7,22.7,0.7,71.0,20.69,13.4,5
2026-03-06,-23.5,-46.7,23.2,2.6,78.0,13.49,12.7,5
2026-03-07,-23.5,-46.7,22.3,37.3,87.0,14.63,17.6,5
2026-03-08,-23.5,-46.7,21.6,8.6,84.0,18.57,12.3,5
2026-03-09,-23.5,-46.7,20.1,9.3,90.0,6.46,13.1,5
2026-03-10,-23.5,-46.7,19.3,17.3,94.0,7.29,8.7,5
2026-03-11,-23.5,-46.7,19.9,18.1,94.0,7.16,9.5,5
2026-03-12,-23.5,-46.7,19.8,28.0,93.0,6.96,15.3,5
2026-03-13,-23.5,-46.7,20.3,3.4,86.0,11.07,10.6,5
2026-03-14,-23.5,-46.7,21.1,0.1,80.0,24.85,9.7,5
2026-03-15,-23.5,-46.7,23.2,1.0,73.0,21.38,10.3,5
2026-03-16,-23.5,-46.7,24.1,0.0,67.0,25.37,13.8,5
2026-03-17,-23.5,-46.7,23.8,0.0,69.0,21.83,12.1,5
2026-03-18,-23.5,-46.7,23.3,7.0,76.0,18.29,14.0,5
2026-03-19,-23.5,-46.7,22.4,6.7,81.0,9.13,8.8,5
2026-03-20,-23.5,-46.7,21.5,0.4,80.0,17.46,12.6,5
2026-03-21,-23.5,-46.7,23.0,0.2,74.0,22.43,14.5,5
2026-03-22,-23.5,-46.7,23.3,0.0,66.0,20.02,13.1,5
2026-03-23,-23.5,-46.7,23.3,0.1,62.0,24.45,14.1,5
2026-03-24,-23.5,-46.7,23.3,0.4,67.0,24.06,13.2,5
2026-03-25,-23.5,-46.7,23.8,2.6,67.0,18.97,10.8,5
2026-03-26,-23.5,-46.7,23.9,2.0,73.0,18.88,13.0,5
2026-03-27,-23.5,-46.7,23.8,0.0,70.0,23.34,14.8,5
2026-03-28,-23.5,-46.7,23.1,0.1,69.0,23.31,13.7,5
2026-03-29,-23.5,-46.7,23.5,0.0,68.0,22.41,12.7,5
2026-03-30,-23.5,-46.7,22.3,0.2,71.0,18.37,12.8,5
2026-03-31,-23.5,-46.7,20.4,28.9,78.0,11.26,11.1,5
2026-04-01,-23.5,-46.7,20.2,6.9,86.0,17.02,13.0,5
2026-04-02,-23.5,-46.7,21.7,5.9,81.0,17.14,14.2,5
2026-04-03,-23.5,-46.7,22.6,0.5,77.0,19.5,12.5,5
2026-04-04,-23.5,-46.7,22.5,4.8,82.0,18.91,10.9,5
2026-04-05,-23.5,-46.7,21.7,0.4,82.0,17.93,13.5,5
2026-04-06,-23.5,-46.7,22.4,0.5,81.0,18.38,12.4,5
2026-04-07,-23.5,-46.7,22.3,5.9,83.0,13.61,10.5,5
2026-04-08,-23.5,-46.7,22.1,5.3,80.0,12.19,17.0,5
2026-04-09,-23.5,-46.7,20.9,7.2,84.0,13.82,13.6,5
2026-04-10,-23.5,-46.7,18.6,0.8,83.0,7.24,11.7,5
2026-04-11,-23.5,-46.7,18.9,0.0,77.0,20.66,15.5,5
2026-04-12,-23.5,-46.7,19.9,0.0,75.0,20.33,13.5,5
2026-04-13,-23.5,-46.7,21.3,0.2,73.0,17.62,14.9,5
2026-04-14,-23.5,-46.7,20.7,0.0,72.0,19.79,14.1,5
2026-04-15,-23.5,-46.7,20.5,0.0,69.0,21.22,11.8,5
2026-04-16,-23.5,-46.7,21.6,0.1,70.0,19.9,10.7,5
2026-04-17,-23.5,-46.7,23.2,0.0,60.0,19.7,11.0,5
2026-04-18,-23.5,-46.7,23.1,1.7,64.0,16.4,14.3,5
2026-04-19,-23.5,-46.7,22.3,0.0,68.0,20.82,14.6,5
2026-04-20,-23.5,-46.7,20.4,0.0,68.0,20.96,11.8,5
2026-04-21,-23.5,-46.7,19.6,0.0,70.0,20.48,13.6,5
2026-04-22,-23.5,-46.7,20.6,0.0,69.0,18.49,13.8,5
2026-04-23,-23.5,-46.7,20.7,0.0,72.0,17.41,13.7,5
2026-04-24,-23.5,-46.7,22.3,0.0,65.0,17.61,9.0,5
2026-04-25,-23.5,-46.7,23.6,0.0,58.0,17.53,16.6,5
2026-04-26,-23.5,-46.7,24.6,0.0,57.0,17.52,17.5,5
2026-04-27,-23.5,-46.7,22.8,18.9,72.0,10.41,17.1,5
2026-04-28,-23.5,-46.7,21.7,9.6,84.0,10.37,10.5,5
2026-04-29,-23.5,-46.7,21.5,8.5,85.0,11.08,11.4,5
2026-04-30,-23.5,-46.7,20.7,1.2,81.0,12.99,13.8,5
2026-05-01,-23.5,-46.7,22.0,0.1,78.0,14.2,9.7,5
2026-05-02,-23.5,-46.7,22.6,0.5,68.0,12.3,16.0,5
2026-05-03,-23.5,-46.7,17.6,1.1,80.0,9.02,15.7,5
2026-05-04,-23.5,-46.7,19.5,1.8,76.0,15.78,11.4,5
2026-05-05,-23.5,-46.7,22.5,0.2,66.0,15.74,7.2,5
2026-05-06,-23.5,-46.7,23.8,0.0,60.0,17.47,10.0,5
2026-05-07,-23.5,-46.7,23.5,0.0,55.0,17.35,17.8,5
2026-05-08,-23.5,-46.7,23.9,0.0,55.0,12.1,22.4,5
2026-05-09,-23.5,-46.7,23.6,0.1,61.0,8.81,20.5,5
2026-05-10,-23.5,-46.7,15.3,13.0,89.0,2.46,12.4,5
2026-05-11,-23.5,-46.7,13.3,0.0,75.0,14.87,8.2,5
2026-05-12,-23.5,-46.7,13.9,0.0,76.0,17.73,8.8,5
2026-05-13,-23.5,-46.7,16.0,0.0,72.0,16.19,6.5,5
2026-05-14,-23.5,-46.7,18.4,0.0,73.0,13.19,10.5,5
2026-05-15,-23.5,-46.7,17.2,8.2,90.0,5.3,7.9,5
2026-05-16,-23.5,-46.7,18.4,6.4,84.0,13.52,13.6,5
2026-05-17,-23.5,-46.7,18.4,10.6,91.0,4.23,11.2,5
2026-05-18,-23.5,-46.7,17.5,3.5,90.0,6.29,9.6,5
2026-05-19,-23.5,-46.7,16.5,2.9,91.0,4.24,7.9,5
2026-05-20,-23.5,-46.7,17.2,3.9,87.0,9.72,8.7,5
2026-05-21,-23.5,-46.7,15.3,1.5,88.0,6.67,12.3,5
2026-05-22,-23.5,-46.7,14.5,0.4,90.0,5.99,11.5,5
2026-05-23,-23.5,-46.7,16.6,18.0,91.0,4.77,9.0,5
2026-05-24,-23.5,-46.7,18.1,9.8,91.0,9.14,12.0,5
2026-05-25,-23.5,-46.7,18.0,1.0,86.0,9.57,9.8,5
2026-05-26,-23.5,-46.7,19.8,3.0,83.0,13.84,13.0,5
2026-05-27,-23.5,-46.7,18.0,1.2,88.0,7.04,11.2,5
2026-05-28,-23.5,-46.7,15.1,0.0,84.0,14.99,11.3,5
2026-05-29,-23.5,-46.7,15.8,0.0,84.0,10.6,12.2,5
2026-05-30,-23.5,-46.7,17.4,0.2,83.0,12.02,9.3,5
2026-05-31,-23.5,-46.7,16.6,0.3,84.0,12.65,10.0,5
2026-06-01,-23.5,-46.7,15.3,0.0,84.0,11.77,12.0,5
2026-06-02,-23.5,-46.7,15.2,0.0,82.0,9.89,12.8,5
2026-06-03,-23.5,-46.7,16.7,0.0,80.0,12.85,13.1,5
2026-06-04,-23.5,-46.7,16.8,0.0,79.0,10.9,13.5,5
2026-06-05,-23.5,-46.7,15.7,0.0,78.0,14.14,12.2,5
2026-06-06,-23.5,-46.7,16.0,0.0,71.0,15.04,10.1,5
2026-06-07,-23.5,-46.7,15.9,0.0,68.0,15.16,7.6,5
2026-06-08,-23.5,-46.7,16.3,0.0,68.0,15.12,10.7,5
2026-06-09,-23.5,-46.7,17.0,0.0,63.0,12.38,13.3,5
2026-06-10,-23.5,-46.7,17.2,3.7,71.0,11.86,11.8,5
2026-06-11,-23.5,-46.7,16.5,7.6,88.0,7.65,11.8,5
2026-06-12,-23.5,-46.7,17.1,2.5,83.0,4.7,22.6,5
2026-06-13,-23.5,-46.7,17.7,2.9,86.0,10.29,19.1,5
2026-06-14,-23.5,-46.7,18.2,1.5,86.0,8.35,15.2,5
2026-06-15,-23.5,-46.7,15.7,19.9,93.0,4.31,9.8,5
2026-06-16,-23.5,-46.7,15.1,1.0,90.0,10.97,8.0,5
2026-06-17,-23.5,-46.7,14.2,0.0,82.0,14.5,10.4,5
2026-06-18,-23.5,-46.7,13.1,0.0,79.0,14.83,11.5,5
2026-06-19,-23.5,-46.7,15.8,0.0,74.0,14.71,13.7,5
2026-06-20,-23.5,-46.7,17.7,8.7,74.0,4.91,17.7,5
2026-06-21,-23.5,-46.7,15.4,0.0,78.0,14.62,12.2,5
2026-06-22,-23.5,-46.7,17.6,0.0,65.0,14.71,16.5,5
2026-06-23,-23.5,-46.7,17.1,28.2,86.0,2.54,15.9,5
2026-06-24,-23.5,-46.7,13.0,28.0,92.0,1.4,8.9,5
2026-06-25,-23.5,-46.7,11.7,3.0,93.0,3.25,11.2,5
2026-06-26,-23.5,-46.7,15.4,0.4,91.0,10.99,6.7,5
2026-06-27,-23.5,-46.7,18.4,0.0,85.0,13.7,8.3,5
2026-06-28,-23.5,-46.7,19.1,0.0,78.0,14.27,12.1,5
2026-06-29,-23.5,-46.7,19.8,0.3,74.0,13.89,12.3,5
2026-06-30,-23.5,-46.7,19.9,0.0,73.0,14.31,13.2,5
2026-07-01,-23.5,-46.7,20.2,0.0,68.0,14.29,12.6,5
2026-07-02,-23.5,-46.7,19.6,0.0,70.0,14.4,10.9,5
2026-07-03,-23.5,-46.7,17.8,0.0,78.0,11.4,13.2,5
2026-07-04,-23.5,-46.7,15.4,0.0,86.0,9.53,10.9,5
2026-07-05,-23.5,-46.7,14.8,0.0,84.0,10.68,9.4,5
2026-07-06,-23.5,-46.7,17.2,0.0,75.0,13.42,12.8,5
2026-07-07,-23.5,-46.7,15.8,1.1,81.0,7.66,11.8,5
2026-07-08,-23.5,-46.7,16.0,0.0,75.0,12.89,7.1,5
2026-07-09,-23.5,-46.7,16.3,0.0,70.0,15.13,5.9,5
2026-07-10,-23.5,-46.7,17.4,0.0,63.0,14.99,12.7,5
2026-07-11,-23.5,-46.7,19.1,0.2,65.0,14.76,17.3,5
2026-07-12,-23.5,-46.7,16.8,7.2,82.0,7.98,19.5,5
2026-07-13,-23.5,-46.7,13.2,0.4,75.0,10.5,12.3,5
2026-07-14,-23.5,-46.7,12.8,0.1,79.0,12.51,14.2,5
2026-07-15,-23.5,-46.7,14.7,0.0,71.0,15.7,10.5,5
2026-07-16,-23.5,-46.7,16.5,0.0,63.0,15.84,9.2,5
2026-07-17,-23.5,-46.7,17.2,0.0,53.0,16.14,13.3,5
2026-07-18,-23.5,-46.7,17.6,0.0,52.0,16.16,18.8,5
2025-07-19,-23.5,-46.6,14.4,0.0,68.0,15.84,9.3,5
2025-07-20,-23.5,-46.6,14.3,0.0,76.0,12.64,9.4,5
2025-07-21,-23.5,-46.6,17.1,0.0,73.0,14.88,10.6,5
2025-07-22,-23.5,-46.6,18.8,0.0,65.0,15.38,13.7,5
2025-07-23,-23.5,-46.6,16.7,0.0,65.0,16.56,10.1,5
2025-07-24,-23.5,-46.6,16.0,0.1,79.0,11.29,13.8,5
2025-07-25,-23.5,-46.6,15.8,5.1,85.0,4.58,8.6,5
2025-07-26,-23.5,-46.6,17.4,0.0,71.0,15.66,8.4,5
2025-07-27,-23.5,-46.6,19.8,0.0,58.0,16.92,15.7,5
2025-07-28,-23.5,-46.6,20.2,1.7,63.0,10.48,30.4,5
2025-07-29,-23.5,-46.6,14.4,0.1,58.0,18.46,14.5,5
2025-07-30,-23.5,-46.6,11.4,0.0,69.0,15.88,9.9,5
2025-07-31,-23.5,-46.6,12.6,0.0,72.0,17.55,10.8,5
2025-08-01,-23.5,-46.6,15.8,0.0,68.0,18.04,11.1,5
2025-08-02,-23.5,-46.6,18.3,0.0,55.0,16.16,8.8,5
2025-08-03,-23.5,-46.6,18.9,0.0,45.0,17.0,14.8,5
2025-08-04,-23.5,-46.6,17.2,0.0,58.0,10.66,9.4,5
2025-08-05,-23.5,-46.6,15.9,0.8,79.0,8.19,12.3,5
2025-08-06,-23.5,-46.6,15.5,0.5,80.0,10.98,12.8,5
2025-08-07,-23.5,-46.6,17.6,0.0,69.0,15.66,10.0,5
2025-08-08,-23.5,-46.6,17.9,6.6,73.0,11.92,21.0,5
2025-08-09,-23.5,-46.6,14.1,2.3,73.0,11.68,15.4,5
2025-08-10,-23.5,-46.6,11.3,0.5,79.0,9.55,11.0,5
2025-08-11,-23.5,-46.6,11.3,0.0,80.0,15.85,13.0,5
2025-08-12,-23.5,-46.6,13.2,0.0,75.0,18.19,10.1,5
2025-08-13,-23.5,-46.6,16.6,0.0,60.0,20.07,10.3,5
2025-08-14,-23.5,-46.6,14.6,0.0,70.0,16.37,13.0,5
2025-08-15,-23.5,-46.6,14.8,0.0,74.0,15.33,14.4,5
2025-08-16,-23.5,-46.6,16.3,0.0,77.0,12.84,12.2,5
2025-08-17,-23.5,-46.6,17.9,0.0,75.0,16.19,8.9,5
2025-08-18,-23.5,-46.6,16.7,0.0,77.0,16.81,13.6,5
2025-08-19,-23.5,-46.6,18.6,0.0,69.0,14.17,13.9,5
2025-08-20,-23.5,-46.6,22.4,0.1,49.0,13.38,15.0,5
2025-08-21,-23.5,-46.6,23.1,0.4,56.0,17.28,12.3,5
2025-08-22,-23.5,-46.6,24.2,0.0,50.0,19.57,11.0,5
2025-08-23,-23.5,-46.6,25.0,0.0,34.0,18.52,16.0,5
2025-08-24,-23.5,-46.6,18.1,0.1,72.0,13.31,13.6,5
2025-08-25,-23.5,-46.6,18.2,0.0,76.0,15.8,13.3,5
2025-08-26,-23.5,-46.6,16.8,3.5,80.0,10.25,11.9,5
2025-08-27,-23.5,-46.6,16.9,5.0,87.0,13.49,11.6,5
2025-08-28,-23.5,-46.6,17.5,0.5,82.0,16.6,14.4,5
2025-08-29,-23.5,-46.6,16.6,8.8,86.0,7.95,9.4,5
2025-08-30,-23.5,-46.6,17.3,0.3,82.0,17.38,12.6,5
2025-08-31,-23.5,-46.6,17.3,0.0,80.0,18.04,13.5,5
2025-09-01,-23.5,-46.6,18.6,0.2,79.0,17.45,15.4,5
2025-09-02,-23.5,-46.6,19.7,2.2,73.0,18.96,14.1,5
2025-09-03,-23.5,-46.6,20.4,0.0,64.0,21.43,13.3,5
2025-09-04,-23.5,-46.6,21.2,0.0,51.0,19.36,10.2,5
2025-09-05,-23.5,-46.6,20.1,0.0,61.0,18.21,12.4,5
2025-09-06,-23.5,-46.6,16.2,0.3,81.0,10.42,13.6,5
2025-09-07,-23.5,-46.6,17.0,0.3,82.0,11.26,12.5,5
2025-09-08,-23.5,-46.6,21.3,0.0,69.0,17.83,12.0,5
2025-09-09,-23.5,-46.6,22.8,0.0,49.0,13.54,30.4,5
2025-09-10,-23.5,-46.6,19.1,0.0,64.0,23.18,11.4,5
2025-09-11,-23.5,-46.6,19.6,0.0,61.0,23.91,9.6,5
2025-09-12,-23.5,-46.6,17.0,0.0,69.0,16.86,13.5,5
2025-09-13,-23.5,-46.6,16.1,0.0,73.0,14.6,15.3,5
2025-09-14,-23.5,-46.6,17.2,0.0,74.0,20.15,15.7,5
2025-09-15,-23.5,-46.6,18.8,0.0,75.0,21.77,12.9,5
2025-09-16,-23.5,-46.6,19.7,1.5,74.0,10.2,19.2,5
2025-09-17,-23.5,-46.6,18.3,0.1,73.0,20.06,16.3,5
2025-09-18,-23.5,-46.6,18.2,0.0,73.0,21.57,12.6,5
2025-09-19,-23.5,-46.6,21.8,0.0,65.0,18.51,13.5,5
2025-09-20,-23.5,-46.6,25.2,0.0,50.0,22.33,15.6,5
2025-09-21,-23.5,-46.6,26.2,0.3,49.0,19.23,24.6,5
2025-09-22,-23.5,-46.6,21.6,9.1,77.0,3.43,26.8,5
2025-09-23,-23.5,-46.6,15.9,3.1,82.0,13.13,13.6,5
2025-09-24,-23.5,-46.6,15.5,0.5,84.0,8.57,16.5,5
2025-09-25,-23.5,-46.6,14.5,0.2,82.0,7.97,17.4,5
2025-09-26,-23.5,-46.6,14.3,0.5,76.0,18.27,17.2,5
2025-09-27,-23.5,-46.6,16.0,0.0,69.0,24.5,14.7,5
2025-09-28,-23.5,-46.6,19.5,0.0,62.0,19.88,12.5,5
2025-09-29,-23.5,-46.6,22.1,0.0,60.0,24.91,12.8,5
2025-09-30,-23.5,-46.6,24.1,0.0,53.0,24.25,13.2,5
2025-10-01,-23.5,-46.6,21.2,0.4,69.0,16.83,12.0,5
2025-10-02,-23.5,-46.6,19.9,0.0,75.0,12.14,12.7,5
2025-10-03,-23.5,-46.6,21.1,2.8,74.0,16.91,12.5,5
2025-10-04,-23.5,-46.6,20.1,2.7,77.0,9.64,10.4,5
2025-10-05,-23.5,-46.6,24.5,0.0,52.0,25.92,9.6,5
2025-10-06,-23.5,-46.6,27.5,0.0,38.0,21.93,12.4,5
2025-10-07,-23.5,-46.6,19.0,1.0,79.0,11.39,19.8,5
2025-10-08,-23.5,-46.6,15.5,13.8,82.0,7.79,16.9,5
2025-10-09,-23.5,-46.6,16.4,1.0,78.0,10.79,19.6,5
2025-10-10,-23.5,-46.6,17.1,18.5,88.0,7.91,13.2,5
2025-10-11,-23.5,-46.6,18.7,6.6,85.0,17.36,8.3,5
2025-10-12,-23.5,-46.6,21.5,2.4,73.0,18.79,13.8,5
2025-10-13,-23.5,-46.6,20.6,5.1,80.0,9.58,20.2,5
2025-10-14,-23.5,-46.6,19.6,0.6,82.0,20.29,15.1,5
2025-10-15,-23.5,-46.6,18.1,0.1,82.0,18.7,12.5,5
2025-10-16,-23.5,-46.6,20.7,0.0,78.0,23.43,13.6,5
2025-10-17,-23.5,-46.6,23.9,7.9,66.0,22.98,8.3,5
2025-10-18,-23.5,-46.6,19.6,26.3,90.0,6.8,23.1,5
2025-10-19,-23.5,-46.6,13.7,2.1,85.0,13.37,19.9,5
2025-10-20,-23.5,-46.6,13.2,0.3,77.0,21.53,17.6,5
2025-10-21,-23.5,-46.6,14.1,0.0,73.0,28.05,16.6,5
2025-10-22,-23.5,-46.6,15.3,0.0,71.0,28.98,14.1,5
2025-10-23,-23.5,-46.6,16.8,0.0,66.0,29.71,14.5,5
2025-10-24,-23.5,-46.6,18.9,0.0,62.0,28.69,13.7,5
2025-10-25,-23.5,-46.6,22.1,0.0,52.0,27.11,12.2,5
2025-10-26,-23.5,-46.6,24.1,0.0,49.0,23.45,10.6,5
2025-10-27,-23.5,-46.6,20.2,1.8,74.0,6.26,7.6,5
2025-10-28,-23.5,-46.6,19.6,13.7,88.0,5.32,8.7,5
2025-10-29,-23.5,-46.6,20.7,17.6,85.0,15.31,19.9,5
2025-10-30,-23.5,-46.6,16.4,7.6,86.0,9.03,10.5,5
2025-10-31,-23.5,-46.6,17.2,18.5,89.0,9.34,11.4,5
2025-11-01,-23.5,-46.6,20.8,1.1,80.0,20.34,10.8,5
2025-11-02,-23.5,-46.6,18.9,22.5,92.0,5.1,16.4,5
2025-11-03,-23.5,-46.6,20.6,9.1,82.0,16.35,17.0,5
2025-11-04,-23.5,-46.6,21.2,3.0,84.0,18.54,10.7,5
2025-11-05,-23.5,-46.6,23.0,4.8,78.0,16.57,19.0,5
2025-11-06,-23.5,-46.6,18.1,1.3,77.0,12.64,14.6,5
2025-11-07,-23.5,-46.6,20.0,0.8,72.0,23.18,12.9,5
2025-11-08,-23.5,-46.6,21.3,7.2,78.0,11.63,25.6,5
2025-11-09,-23.5,-46.6,16.6,0.4,76.0,16.3,15.1,5
2025-11-10,-23.5,-46.6,16.4,0.0,70.0,26.98,14.5,5
2025-11-11,-23.5,-46.6,18.0,0.0,67.0,29.49,14.3,5
2025-11-12,-23.5,-46.6,21.8,0.0,60.0,29.16,13.6,5
